CU12,20090820,20090929
CU01,20090930,20091109
CU02,20091110,20091126
CU03,20091127,20091225
CU04,20091228,20100119
CU05,20100120,20100223
CU06,20100224,20100326
CU07,20100329,20100428
CU08,20100429,20100527
CU09,20100528,20100629
CU10,20100630,20100728
CU11,20100729,20100824
CU12,20100825,20100930
CU01,20101008,20101026
CU02,20101027,20101119
CU03,20101122,20101230
CU04,20101231,20110201
CU05,20110209,20110315
CU06,20110316,20110421
CU07,20110422,20110524
CU08,20110525,20110627
CU09,20110628,20110721
CU10,20110722,20110816
CU11,20110817,20110916
CU12,20110919,20111019
CU01,20111020,20111117
CU02,20111118,20111215
CU03,20111216,20120116
CU04,20120117,20120209
CU05,20120210,20120305
CU06,20120306,20120330
CU07,20120405,20120426
CU08,20120427,20120517
CU09,20120518,20120619
CU10,20120620,20120719
CU11,20120720,20120814
CU12,20120815,20120917
CU01,20120918,20121025
CU02,20121026,20121123
CU03,20121126,20121225
CU04,20121226,20130124
CU05,20130125,20130225
CU06,20130226,20130318
CU07,20130319,20130403
CU08,20130408,20130502
CU09,20130503,20130605
CU10,20130606,20130708
CU11,20130709,20130816
CU12,20130819,20131009
CU01,20131010,20131118
CU02,20131119,20131219
CU03,20131220,20140113
CU04,20140114,20140219
CU05,20140220,20140311
CU06,20140312,20140401
CU07,20140402,20140512
CU08,20140513,20140625
CU09,20140626,20140730
CU10,20140731,20140829
CU11,20140901,20140923
CU12,20140924,20141017
CU01,20141020,20141125
CU02,20141126,20141217
CU03,20141218,20150122
CU04,20150123,20150217
CU05,20150225,20150323
CU06,20150324,20150424
CU07,20150427,20150526
CU08,20150527,20150626
CU09,20150629,20150724
CU10,20150727,20150826
CU11,20150827,20150925
CU12,20150928,20151029
CU01,20151030,20151125
CU02,20151126,20151228
CU03,20151229,20160129
CU04,20160201,20160226
CU05,20160229,20160328
CU06,20160329,20160425
CU07,20160426,20160429
PB09,20110324,20110808
PB10,20110809,20110921
PB11,20110922,20111017
PB12,20111018,20111116
PB01,20111117,20111216
PB02,20111219,20120109
PB03,20120110,20120215
PB04,20120216,20120312
PB05,20120313,20120326
PB06,20120327,20120426
PB07,20120427,20120518
PB08,20120521,20120628
PB09,20120629,20120703
PB10,20120704,20120917
PB11,20120918,20121012
PB12,20121015,20121109
PB01,20121112,20121210
PB02,20121211,20130114
PB03,20130115,20130131
PB04,20130201,20130304
PB05,20130305,20130403
PB06,20130408,20130527
PB07,20130528,20130620
PB09,20130621,20130916
PB12,20130917,20131113
PB01,20131114,20131225
PB02,20131226,20140122
PB03,20140123,20140217
PB04,20140218,20140319
PB05,20140320,20140515
PB06,20140516,20140520
PB07,20140521,20140604
PB08,20140605,20140724
PB10,20140725,20140916
PB11,20140917,20141017
PB12,20141020,20141029
PB01,20141030,20141211
PB02,20141212,20141231
PB03,20150105,20150130
PB04,20150202,20150304
PB05,20150305,20150330
PB06,20150331,20150506
PB07,20150507,20150601
PB08,20150602,20150708
PB09,20150709,20150720
PB10,20150721,20150902
PB11,20150907,20151008
PB12,20151009,20151109
PB01,20151110,20151202
PB02,20151203,20160111
PB03,20160112,20160216
PB04,20160217,20160307
PB05,20160308,20160413
PB06,20160414,20160429
ZN07,20070326,20070605
ZN08,20070606,20070628
ZN09,20070629,20070731
ZN10,20070801,20070828
ZN11,20070829,20070925
ZN12,20070926,20071024
ZN01,20071025,20071126
ZN02,20071127,20071221
ZN03,20071224,20080118
ZN04,20080121,20080220
ZN05,20080221,20080319
ZN06,20080320,20080421
ZN07,20080422,20080527
ZN08,20080528,20080623
ZN09,20080624,20080718
ZN10,20080721,20080814
ZN11,20080815,20080917
ZN12,20080918,20081017
ZN01,20081020,20081121
ZN02,20081124,20081215
ZN03,20081216,20090115
ZN04,20090116,20090209
ZN05,20090210,20090305
ZN06,20090306,20090330
ZN07,20090331,20090427
ZN08,20090428,20090601
ZN09,20090602,20090630
ZN10,20090701,20090723
ZN11,20090724,20090824
ZN12,20090825,20091009
ZN01,20091012,20091112
ZN02,20091113,20091126
ZN03,20091127,20091225
ZN04,20091228,20100119
ZN05,20100120,20100224
ZN06,20100225,20100329
ZN07,20100330,20100504
ZN08,20100505,20100526
ZN09,20100527,20100628
ZN10,20100629,20100726
ZN11,20100727,20100813
ZN12,20100816,20100909
ZN01,20100910,20101021
ZN02,20101022,20101116
ZN03,20101117,20101230
ZN04,20101231,20110210
ZN05,20110211,20110316
ZN06,20110317,20110425
ZN07,20110426,20110525
ZN08,20110526,20110623
ZN09,20110624,20110718
ZN10,20110719,20110815
ZN11,20110816,20110920
ZN12,20110921,20111018
ZN01,20111019,20111117
ZN02,20111118,20111214
ZN03,20111215,20120113
ZN04,20120116,20120214
ZN05,20120215,20120307
ZN06,20120308,20120405
ZN07,20120406,20120507
ZN08,20120508,20120525
ZN09,20120528,20120621
ZN10,20120625,20120720
ZN11,20120723,20120816
ZN12,20120817,20120919
ZN01,20120920,20121102
ZN02,20121105,20121206
ZN03,20121207,20130107
ZN04,20130108,20130129
ZN05,20130130,20130305
ZN06,20130306,20130402
ZN07,20130403,20130502
ZN08,20130503,20130521
ZN09,20130522,20130620
ZN10,20130621,20130729
ZN11,20130730,20130819
ZN12,20130820,20131009
ZN01,20131010,20131114
ZN02,20131115,20131217
ZN03,20131218,20140115
ZN04,20140116,20140219
ZN05,20140220,20140318
ZN06,20140319,20140416
ZN07,20140417,20140527
ZN08,20140528,20140620
ZN09,20140623,20140722
ZN10,20140723,20140826
ZN11,20140827,20140923
ZN12,20140924,20141028
ZN01,20141029,20141128
ZN02,20141201,20141224
ZN03,20141225,20150126
ZN04,20150127,20150225
ZN05,20150226,20150323
ZN06,20150324,20150422
ZN07,20150423,20150525
ZN08,20150526,20150625
ZN09,20150626,20150728
ZN10,20150729,20150828
ZN11,20150831,20150925
ZN12,20150928,20151029
ZN01,20151030,20151125
ZN02,20151126,20151229
ZN03,20151230,20160201
ZN04,20160202,20160301
ZN05,20160302,20160328
ZN06,20160329,20160429
NI07,20150327,20150527
NI09,20150528,20150813
NI01,20150814,20151214
NI05,20151215,20160407
NI09,20160408,20160429
SN07,20150327,20150715
SN09,20150716,20150911
SN01,20150914,20151221
SN05,20151222,20160429
CF11,20040528,20040831
CF01,20040901,20041122
CF03,20041123,20050104
CF05,20050105,20050317
CF07,20050318,20050518
CF09,20050519,20050729
CF11,20050801,20050913
CF01,20050914,20051018
CF03,20051019,20060104
CF05,20060105,20060419
CF07,20060420,20060621
CF09,20060622,20060801
CF11,20060802,20060921
CF01,20060922,20061107
CF05,20061108,20070321
CF07,20070322,20070605
CF09,20070606,20070706
CF01,20070709,20070918
CF05,20070919,20080218
CF07,20080219,20080703
CF01,20080704,20081114
CF05,20081117,20090324
CF07,20090325,20090526
CF09,20090527,20090714
CF01,20090715,20091030
CF05,20091102,20100111
CF09,20100112,20100428
CF01,20100429,20100903
CF05,20100906,20101125
CF09,20101126,20110613
CF01,20110614,20110812
CF05,20110815,20120207
CF09,20120208,20120601
CF01,20120604,20121105
CF05,20121106,20130129
CF09,20130130,20130613
CF01,20130614,20131011
CF05,20131014,20140317
CF01,20140318,20141111
CF05,20141112,20150319
CF09,20150320,20150701
CF01,20150702,20151021
CF05,20151022,20160202
CF09,20160203,20160429
ER09,20090420,20090807
ER01,20090810,20091110
ER05,20091111,20100226
ER09,20100301,20100705
ER01,20100706,20100920
ER05,20100921,20110114
ER09,20110117,20110708
ER01,20110711,20111019
ER05,20111020,20120222
ER09,20120223,20120614
ER01,20120615,20121116
ER05,20121119,20160429
FG05,20121203,20130129
FG09,20130130,20130620
FG01,20130621,20131029
FG05,20131030,20140317
FG09,20140318,20140709
FG01,20140710,20141113
FG06,20141114,20150407
FG09,20150408,20150807
FG01,20150810,20151201
FG05,20151202,20160406
FG09,20160407,20160429
JR05,20131118,20140519
JR09,20140520,20140828
JR01,20140829,20150106
JR05,20150107,20150203
JR03,20150204,20150305
JR05,20150306,20150316
JR09,20150317,20150424
JR07,20150427,20150522
JR01,20150525,20150603
JR03,20150604,20150727
JR11,20150728,20150929
JR01,20150930,20160222
JR07,20160223,20160429
LR01,20140708,20150109
LR05,20150112,20150630
LR01,20150701,20150708
LR11,20150709,20150810
LR05,20150811,20150818
LR01,20150819,20150909
LR11,20150910,20151113
LR05,20151116,20151231
LR09,20160104,20160311
LR01,20160314,20160314
LR07,20160315,20160429
MA06,20140801,20150416
MA09,20150417,20150724
MA01,20150727,20151127
MA05,20151130,20160407
MA09,20160408,20160429
ME03,20111028,20111229
ME05,20111230,20120410
ME09,20120411,20120807
ME01,20120808,20121207
ME05,20121210,20130329
ME09,20130401,20130816
ME01,20130819,20131209
ME05,20131210,20140402
ME09,20140403,20140728
ME01,20140729,20141222
ME05,20141223,20160429
OI05,20130104,20130325
OI09,20130326,20130606
OI01,20130607,20131021
OI05,20131022,20140129
OI09,20140130,20140605
OI01,20140606,20141113
OI05,20141114,20150309
OI09,20150310,20150611
OI01,20150612,20151109
OI05,20151110,20160307
OI09,20160308,20160429
PM01,20120502,20121211
PM07,20121212,20121214
PM09,20121217,20121224
PM01,20121225,20121226
PM05,20121227,20121228
PM09,20121231,20130128
PM07,20130129,20130129
PM05,20130130,20130130
PM09,20130131,20130219
PM01,20130220,20130221
PM05,20130222,20130222
PM09,20130225,20130308
PM07,20130311,20130311
PM01,20130312,20130321
PM03,20130322,20130327
PM05,20130328,20130329
PM01,20130401,20130410
PM09,20130411,20130411
PM07,20130412,20130418
PM05,20130419,20130422
PM09,20130423,20130423
PM07,20130424,20130529
PM01,20130530,20130530
PM09,20130531,20130620
PM07,20130621,20130625
PM01,20130626,20130709
PM09,20130710,20130710
PM07,20130711,20130711
PM01,20130712,20130717
PM09,20130718,20130722
PM03,20130723,20130723
PM11,20130724,20130725
PM09,20130726,20130819
PM01,20130820,20130822
PM05,20130823,20130827
PM09,20130828,20130830
PM01,20130902,20130903
PM03,20130904,20130904
PM09,20130905,20130911
PM01,20130912,20130923
PM05,20130924,20130924
PM09,20130925,20130926
PM01,20130927,20131009
PM09,20131010,20131010
PM11,20131011,20131011
PM01,20131014,20131227
PM05,20131230,20140127
PM09,20140128,20140422
PM05,20140423,20140507
PM09,20140508,20140812
PM01,20140813,20140828
PM07,20140829,20140905
PM01,20140909,20141205
PM09,20141208,20141208
PM05,20141209,20141212
PM01,20141215,20150107
PM11,20150108,20150109
PM09,20150112,20150116
PM05,20150119,20150120
PM03,20150121,20150121
PM01,20150122,20150122
PM09,20150123,20150130
PM05,20150202,20150210
PM11,20150211,20150317
PM05,20150318,20150407
PM09,20150408,20150415
PM01,20150416,20150417
PM05,20150420,20150505
PM09,20150506,20150518
PM11,20150519,20150527
PM05,20150528,20150529
PM01,20150601,20150604
PM11,20150605,20150609
PM05,20150610,20150707
PM01,20150708,20150714
PM11,20150715,20150715
PM05,20150716,20150721
PM09,20150722,20150723
PM01,20150724,20150814
PM05,20150817,20150820
PM03,20150821,20150825
PM01,20150826,20160420
PM05,20160421,20160426
PM11,20160427,20160429
RI05,20130104,20130412
RI09,20130415,20130722
RI01,20130723,20131101
RI05,20131104,20140421
RI09,20140422,20140826
RI01,20140827,20141231
RI05,20150105,20150330
RI01,20150331,20160118
RI09,20160119,20160128
RI05,20160129,20160225
RI09,20160226,20160322
RI05,20160323,20160429
RM05,20121228,20130208
RM09,20130218,20130524
RM01,20130527,20131111
RM05,20131112,20140128
RM09,20140129,20140723
RM01,20140724,20141111
RM05,20141112,20150302
RM09,20150303,20150723
RM01,20150724,20151130
RM05,20151201,20160311
RM09,20160314,20160429
RO09,20070608,20070815
RO01,20070816,20080110
RO05,20080111,20080221
RO09,20080222,20080723
RO01,20080724,20081201
RO05,20081202,20090306
RO09,20090309,20090624
RO01,20090625,20091022
RO05,20091023,20091217
RO09,20091218,20100521
RO01,20100524,20100928
RO05,20100929,20110119
RO09,20110120,20110520
RO01,20110523,20111011
RO05,20111012,20120213
RO09,20120214,20120608
RO01,20120611,20121115
RO05,20121116,20160429
RS09,20121228,20130830
RS11,20130902,20131029
RS09,20131030,20140829
RS07,20140901,20141030
RS08,20141031,20141103
RS07,20141104,20150128
RS09,20150129,20150907
RS07,20150908,20160429
SF01,20140808,20141225
SF05,20141226,20150430
SF09,20150504,20150810
SF01,20150811,20151225
SF05,20151228,20160429
SM01,20140808,20150112
SM05,20150113,20150430
SM01,20150504,20150519
SM04,20150520,20150521
SM07,20150522,20150528
SM01,20150529,20150605
SM09,20150608,20150713
SM01,20150714,20150727
SM07,20150728,20150812
SM09,20150813,20150813
SM01,20150814,20151229
SM05,20151230,20160429
SR11,20060106,20060106
SR05,20060109,20060220
SR09,20060221,20060331
SR01,20060403,20060510
SR03,20060511,20061023
SR05,20061024,20070320
SR07,20070321,20070423
SR09,20070424,20070530
SR01,20070531,20070817
SR05,20070820,20071205
SR07,20071206,20080220
SR09,20080221,20080415
SR01,20080416,20080912
SR05,20080916,20090122
SR09,20090123,20090430
SRY09,20090504,20090511
SRX01,20090512,20090731
SRX05,20090803,20091118
SRX09,20091119,20100318
SRY01,20100319,20100817
SRY05,20100818,20101029
SRY09,20101101,20110613
SRX01,20110614,20110914
SRX05,20110915,20111226
SRX09,20111227,20120522
SRY01,20120523,20121026
SRY05,20121029,20130122
SRY09,20130123,20130626
SRX01,20130627,20131107
SRX05,20131108,20140221
SRX09,20140224,20140617
SRY01,20140618,20141107
SRY05,20141110,20150213
SRY09,20150216,20150619
SRX01,20150623,20151116
SRX05,20151117,20160229
SRX09,20160301,20160429
TA05,20061218,20070405
TA06,20070406,20070514
TA07,20070515,20070713
TA09,20070716,20070903
TA12,20070904,20071101
TA01,20071102,20071211
TA03,20071212,20080218
TA05,20080219,20080515
TA07,20080516,20080602
TA09,20080603,20080912
TA11,20080916,20081015
TA01,20081016,20081205
TA05,20081208,20090407
TA09,20090408,20090811
TA10,20090812,20090904
TA11,20090907,20090930
TA12,20091009,20091026
TA01,20091027,20091202
TA02,20091203,20091229
TA03,20091230,20100120
TA05,20100121,20100326
TA09,20100329,20100728
TA01,20100729,20101101
TA05,20101102,20110323
TA09,20110324,20110704
TA01,20110705,20111121
TA05,20111122,20120314
TA09,20120315,20120710
TA01,20120711,20121105
TA05,20121106,20130221
TA09,20130222,20130709
TA01,20130710,20131129
TA05,20131202,20140310
TA09,20140311,20140805
TA01,20140806,20141124
TA05,20141125,20150330
TA09,20150331,20150805
TA01,20150806,20151123
TA05,20151124,20160329
TA09,20160330,20160429
TC05,20130926,20130927
TC01,20130930,20131107
TC05,20131108,20140324
TC09,20140325,20140731
TC01,20140801,20141225
TC05,20141226,20150402
TC09,20150403,20150721
TC01,20150722,20160113
TC03,20160114,20160128
TC04,20160129,20160429
WH05,20140224,20140714
WH09,20140715,20140806
WH01,20140807,20150115
WH05,20150116,20150515
WH01,20150518,20151019
WH05,20151020,20160415
WH09,20160418,20160429
WSY09,20090317,20090622
WSX01,20090623,20090813
WSX05,20090814,20091228
WSX09,20091229,20100705
WSY01,20100706,20100827
WSY05,20100830,20101207
WSY09,20101208,20110523
WSX01,20110524,20111014
WSX05,20111017,20120131
WSX09,20120201,20120605
WSY01,20120606,20121019
WSY05,20121022,20160429
WT05,20040102,20040129
WT09,20040130,20040517
WT11,20040518,20041012
WT01,20041013,20041116
WT05,20041117,20050202
WT09,20050203,20050802
WT11,20050803,20051011
WT01,20051012,20051124
WT05,20051125,20060324
WT11,20060327,20060327
WT01,20060328,20060328
WT05,20060329,20060427
WT09,20060428,20060803
WT01,20060804,20060804
WT03,20060807,20060810
WT07,20060811,20060811
WT01,20060814,20060814
WT11,20060815,20060816
WT07,20060817,20060817
WT01,20060818,20060828
WT11,20060829,20060904
WT01,20060905,20060907
WT05,20060908,20060908
WT07,20060911,20060912
WT01,20060913,20061020
WT05,20061023,20070104
WT09,20070105,20070123
WT11,20070124,20070814
WT05,20070815,20080215
WT11,20080218,20080326
WT01,20080327,20080327
WT03,20080328,20081128
WT01,20081201,20090107
WT11,20090108,20090116
WT05,20090119,20090213
WT01,20090216,20090216
WT11,20090217,20090313
WT05,20090316,20090330
WT01,20090331,20090518
WT09,20090519,20090519
WT11,20090520,20090525
WT01,20090526,20091215
WT05,20091216,20100420
WT09,20100421,20100706
WT11,20100707,20100813
WT01,20100816,20101020
WT03,20101021,20101105
WT05,20101108,20110318
WT09,20110321,20110715
WT01,20110718,20120228
WT05,20120229,20120606
WT09,20120607,20160429
